broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	DESCRIPTION	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	collection_date	env_biome	env_feature	env_material	geo_loc_name	lat_lon	host	run	well	SampleID	RunName	SubjectID	SkinType	BodySite	Timepoint	Group	Cage	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|e00011027	SRS2390929	SAMN07416612	117857	NA	540485	mouse skin metagenome	Sample117857	SRP113696	SRX3043151	SRR8792334	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390929&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390929&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	B10	117857	MiSeq_30	22	Uncolonized	Ear	2 weeks	Control	1	MIGS/MIMS/MIMARKS.host-associated	23093	6927900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390928	SAMN07416613	117858	NA	540485	mouse skin metagenome	Sample117858	SRP113696	SRX3043152	SRR8792335	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390928&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390928&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	B11	117858	MiSeq_30	23	Uncolonized	Ear	2 weeks	Control	1	MIGS/MIMS/MIMARKS.host-associated	18990	5697000	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390930	SAMN07416614	117859	NA	540485	mouse skin metagenome	Sample117859	SRP113696	SRX3043153	SRR8792336	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390930&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390930&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	B12	117859	MiSeq_30	24	Uncolonized	Ear	2 weeks	Control	1	MIGS/MIMS/MIMARKS.host-associated	15986	4795800	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390931	SAMN07416615	117860	NA	540485	mouse skin metagenome	Sample117860	SRP113696	SRX3043154	SRR8792337	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390931&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390931&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C1	117860	MiSeq_30	25	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	15797	4739100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390932	SAMN07416616	117861	NA	540485	mouse skin metagenome	Sample117861	SRP113696	SRX3043155	SRR8792338	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390932&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390932&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C2	117861	MiSeq_30	26	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	29035	8710500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390935	SAMN07416617	117862	NA	540485	mouse skin metagenome	Sample117862	SRP113696	SRX3043156	SRR8792339	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390935&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390935&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C3	117862	MiSeq_30	27	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	21583	6474900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390936	SAMN07416618	117863	NA	540485	mouse skin metagenome	Sample117863	SRP113696	SRX3043157	SRR8792340	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390936&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390936&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C4	117863	MiSeq_30	28	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	23811	7143300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390933	SAMN07416619	117864	NA	540485	mouse skin metagenome	Sample117864	SRP113696	SRX3043158	SRR8792341	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390933&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390933&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C5	117864	MiSeq_30	29	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	23869	7160700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390934	SAMN07416620	117865	NA	540485	mouse skin metagenome	Sample117865	SRP113696	SRX3043159	SRR8792342	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390934&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390934&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C6	117865	MiSeq_30	30	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	26908	8072400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390937	SAMN07416621	117866	NA	540485	mouse skin metagenome	Sample117866	SRP113696	SRX3043160	SRR8792343	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390937&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390937&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C7	117866	MiSeq_30	31	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	26361	7908300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390938	SAMN07416622	117867	NA	540485	mouse skin metagenome	Sample117867	SRP113696	SRX3043161	SRR8792344	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390938&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390938&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C8	117867	MiSeq_30	32	Colonized	Ear	2 weeks	S. xylosus	2	MIGS/MIMS/MIMARKS.host-associated	23033	6909900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390939	SAMN07416623	117868	NA	540485	mouse skin metagenome	Sample117868	SRP113696	SRX3043162	SRR8792345	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390939&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390939&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-04-20	NA	NA	NA	NA	NA	Mouse	MiSeq_30	C9	117868	MiSeq_30	33	NA	NA	2 weeks	Negative	NA	MIGS/MIMS/MIMARKS.host-associated	28378	8513400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390940	SAMN07416624	119214	NA	540485	mouse skin metagenome	Sample119214	SRP113696	SRX3043163	SRR8792346	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390940&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390940&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	A11	119214	MiSeq_32	1	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	34187	10256100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390944	SAMN07416625	119215	NA	540485	mouse skin metagenome	Sample119215	SRP113696	SRX3043164	SRR8792347	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390944&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390944&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	A12	119215	MiSeq_32	2	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	34001	10200300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390943	SAMN07416626	119216	NA	540485	mouse skin metagenome	Sample119216	SRP113696	SRX3043165	SRR8792348	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390943&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390943&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B1	119216	MiSeq_32	3	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	15635	4690500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390941	SAMN07416627	119217	NA	540485	mouse skin metagenome	Sample119217	SRP113696	SRX3043166	SRR8792349	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390941&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390941&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B2	119217	MiSeq_32	4	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	27702	8310600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390942	SAMN07416628	119218	NA	540485	mouse skin metagenome	Sample119218	SRP113696	SRX3043167	SRR8792350	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390942&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390942&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B3	119218	MiSeq_32	5	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	34951	10485300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390945	SAMN07416629	119219	NA	540485	mouse skin metagenome	Sample119219	SRP113696	SRX3043168	SRR8792351	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390945&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390945&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B4	119219	MiSeq_32	6	Uninfected	Ear	0 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	31431	9429300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390948	SAMN07416630	119220	NA	540485	mouse skin metagenome	Sample119220	SRP113696	SRX3043169	SRR8792352	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390948&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390948&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B5	119220	MiSeq_32	7	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	25482	7644600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390946	SAMN07416631	119221	NA	540485	mouse skin metagenome	Sample119221	SRP113696	SRX3043170	SRR8792353	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390946&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390946&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B6	119221	MiSeq_32	8	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	29176	8752800	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390947	SAMN07416632	119222	NA	540485	mouse skin metagenome	Sample119222	SRP113696	SRX3043171	SRR8792354	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390947&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390947&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B7	119222	MiSeq_32	9	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	33697	10109100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390950	SAMN07416633	119223	NA	540485	mouse skin metagenome	Sample119223	SRP113696	SRX3043172	SRR8792355	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390950&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390950&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B8	119223	MiSeq_32	10	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	33622	10086600	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390949	SAMN07416634	119224	NA	540485	mouse skin metagenome	Sample119224	SRP113696	SRX3043173	SRR8792356	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390949&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390949&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B9	119224	MiSeq_32	11	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	34678	10403400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390951	SAMN07416635	119225	NA	540485	mouse skin metagenome	Sample119225	SRP113696	SRX3043174	SRR8792357	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390951&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390951&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	B10	119225	MiSeq_32	12	Uninfected	Ear	0 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	35397	10619100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390953	SAMN07416636	119234	NA	540485	mouse skin metagenome	Sample119234	SRP113696	SRX3043175	SRR8792358	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390953&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390953&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C7	119234	MiSeq_32	19	NA	Negative	0 weeks	NA	NA	MIGS/MIMS/MIMARKS.host-associated	31396	9418800	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390952	SAMN07416637	119235	NA	540485	mouse skin metagenome	Sample119235	SRP113696	SRX3043176	SRR8792359	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390952&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390952&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C8	119235	MiSeq_32	1	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	37333	11199900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390954	SAMN07416638	119236	NA	540485	mouse skin metagenome	Sample119236	SRP113696	SRX3043177	SRR8792360	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390954&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390954&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C9	119236	MiSeq_32	2	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	30879	9263700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390955	SAMN07416639	119237	NA	540485	mouse skin metagenome	Sample119237	SRP113696	SRX3043178	SRR8792361	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390955&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390955&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C10	119237	MiSeq_32	3	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	37305	11191500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390956	SAMN07416640	119238	NA	540485	mouse skin metagenome	Sample119238	SRP113696	SRX3043179	SRR8792362	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390956&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390956&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C11	119238	MiSeq_32	4	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	34191	10257300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390957	SAMN07416641	119239	NA	540485	mouse skin metagenome	Sample119239	SRP113696	SRX3043180	SRR8792363	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390957&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390957&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	C12	119239	MiSeq_32	5	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	37538	11261400	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390959	SAMN07416642	119240	NA	540485	mouse skin metagenome	Sample119240	SRP113696	SRX3043181	SRR8792364	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390959&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390959&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D1	119240	MiSeq_32	6	Uninfected	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	12811	3843300	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390958	SAMN07416643	119241	NA	540485	mouse skin metagenome	Sample119241	SRP113696	SRX3043182	SRR8792365	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390958&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390958&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D2	119241	MiSeq_32	7	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	24535	7360500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390962	SAMN07416644	119242	NA	540485	mouse skin metagenome	Sample119242	SRP113696	SRX3043183	SRR8792366	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390962&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390962&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D3	119242	MiSeq_32	8	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	27417	8225100	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390960	SAMN07416645	119243	NA	540485	mouse skin metagenome	Sample119243	SRP113696	SRX3043184	SRR8792367	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390960&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390960&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D4	119243	MiSeq_32	9	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	38123	11436900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390961	SAMN07416646	119244	NA	540485	mouse skin metagenome	Sample119244	SRP113696	SRX3043185	SRR8792368	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390961&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390961&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D5	119244	MiSeq_32	10	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	36265	10879500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390964	SAMN07416647	119245	NA	540485	mouse skin metagenome	Sample119245	SRP113696	SRX3043186	SRR8792369	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390964&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390964&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D6	119245	MiSeq_32	11	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	41735	12520500	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390965	SAMN07416648	119246	NA	540485	mouse skin metagenome	Sample119246	SRP113696	SRX3043187	SRR8792370	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390965&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390965&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	D7	119246	MiSeq_32	12	Uninfected	Ear	2 weeks	aIL-12	2	MIGS/MIMS/MIMARKS.host-associated	35103	10530900	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390963	SAMN07416649	119253	NA	540485	mouse skin metagenome	Sample119253	SRP113696	SRX3043188	SRR8792371	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390963&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390963&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2016-11-01	NA	NA	NA	NA	NA	Mouse	MiSeq_32	E2	119253	MiSeq_32	19	NA	Negative	2 weeks	NA	NA	MIGS/MIMS/MIMARKS.host-associated	9709	2912700	2017-07-28	2017-07-28
NCBI	pda|e00011027	SRS2390966	SAMN07416650	120032	NA	540485	mouse skin metagenome	Sample120032	SRP113696	SRX3043189	SRR8792372	SRA276253	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390966&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS2390966&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	2017-03-25	NA	NA	NA	NA	NA	Mouse	MiSeq_33	A1	120032	MiSeq_33	1	Lesion	Ear	2 weeks	Isotype	1	MIGS/MIMS/MIMARKS.host-associated	11934	3580200	2017-07-28	2017-07-28
