broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	sample_identifier	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	pda|jordanr	SRS5814809	SAMN13547113	95-9-C	95-9-Crib	539655	human skin metagenome	SRP237383	SRX7355473	SRR10678450	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814809&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814809&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	95-9-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	82191	49478982	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814813	SAMN13547114	95-9-S	95-9-Skin	539655	human skin metagenome	SRP237383	SRX7355474	SRR10678449	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814813&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814813&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	95-9-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	60269	36281938	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814811	SAMN13547115	96-1-A	96-1-Air	539655	human skin metagenome	SRP237383	SRX7355475	SRR10678448	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814811&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814811&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	36004	21674408	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814812	SAMN13547116	96-1-C	96-1-Crib	539655	human skin metagenome	SRP237383	SRX7355476	SRR10678447	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814812&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814812&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	108061	65052722	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814817	SAMN13547117	96-1-S	96-1-Skin	539655	human skin metagenome	SRP237383	SRX7355477	SRR10678446	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814817&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814817&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	97840	58899680	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814814	SAMN13547118	96-11-A	96-11-Air	539655	human skin metagenome	SRP237383	SRX7355478	SRR10678445	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814814&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814814&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-11-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	55345	33317690	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814815	SAMN13547119	96-11-C	96-11-Crib	539655	human skin metagenome	SRP237383	SRX7355479	SRR10678444	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814815&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814815&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-11-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	47595	28652190	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814824	SAMN13547120	96-11-S	96-11-Skin	539655	human skin metagenome	SRP237383	SRX7355480	SRR10678443	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814824&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814824&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-11-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	92900	55925800	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814816	SAMN13547121	96-3-A	96-3-Air	539655	human skin metagenome	SRP237383	SRX7355481	SRR10678442	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814816&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814816&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-3-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1838	1106476	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814820	SAMN13547122	96-3-C	96-3-Crib	539655	human skin metagenome	SRP237383	SRX7355483	SRR10678440	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814820&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814820&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-3-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	71259	42897918	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814819	SAMN13547123	96-3-S	96-3-Skin	539655	human skin metagenome	SRP237383	SRX7355484	SRR10678439	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814819&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814819&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	71055	42775110	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814821	SAMN13547124	96-4-A	96-4-Air	539655	human skin metagenome	SRP237383	SRX7355485	SRR10678438	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814821&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814821&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-4-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	72152	43435504	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814823	SAMN13547125	96-4-C	96-4-Crib	539655	human skin metagenome	SRP237383	SRX7355486	SRR10678437	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814823&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814823&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-4-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	85164	51268728	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814822	SAMN13547126	96-4-S	96-4-Skin	539655	human skin metagenome	SRP237383	SRX7355487	SRR10678436	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814822&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814822&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-4-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	74113	44616026	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814827	SAMN13547127	96-5-A	96-5-Air	539655	human skin metagenome	SRP237383	SRX7355488	SRR10678435	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814827&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814827&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-5-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	1406	846412	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814826	SAMN13547128	96-5-C	96-5-Crib	539655	human skin metagenome	SRP237383	SRX7355489	SRR10678434	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814826&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814826&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-5-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	92535	55706070	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814825	SAMN13547129	96-5-S	96-5-Skin	539655	human skin metagenome	SRP237383	SRX7355490	SRR10678433	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814825&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814825&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-5-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	64575	38874150	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814829	SAMN13547130	96-6-A	96-6-Air	539655	human skin metagenome	SRP237383	SRX7355491	SRR10678432	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814829&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814829&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-6-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	9822	5912844	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814828	SAMN13547131	96-6-C	96-6-Crib	539655	human skin metagenome	SRP237383	SRX7355492	SRR10678431	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814828&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814828&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-6-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	109389	65852178	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814831	SAMN13547132	96-6-S	96-6-Skin	539655	human skin metagenome	SRP237383	SRX7355494	SRR10678429	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814831&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814831&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-6-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	94510	56895020	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814830	SAMN13547133	96-7-A	96-7-Air	539655	human skin metagenome	SRP237383	SRX7355495	SRR10678428	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814830&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814830&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-7-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	7	4214	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814833	SAMN13547134	96-7-C	96-7-Crib	539655	human skin metagenome	SRP237383	SRX7355496	SRR10678427	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814833&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814833&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-7-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	90487	54473174	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814837	SAMN13547135	96-7-S	96-7-Skin	539655	human skin metagenome	SRP237383	SRX7355497	SRR10678426	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814837&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814837&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-7-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	99626	59974852	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814838	SAMN13547136	96-8-A	96-8-Air	539655	human skin metagenome	SRP237383	SRX7355498	SRR10678425	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814838&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814838&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-8-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	58695	35334390	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814835	SAMN13547137	96-8-C	96-8-Crib	539655	human skin metagenome	SRP237383	SRX7355499	SRR10678424	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814835&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814835&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-8-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	89632	53958464	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814834	SAMN13547138	96-8-S	96-8-Skin	539655	human skin metagenome	SRP237383	SRX7355500	SRR10678423	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814834&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814834&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-8-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	87816	52865232	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814836	SAMN13547139	96-9-A	96-9-Air	539655	human skin metagenome	SRP237383	SRX7355501	SRR10678422	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814836&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814836&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-9-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	36028	21688856	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814839	SAMN13547140	96-9-C	96-9-Crib	539655	human skin metagenome	SRP237383	SRX7355502	SRR10678421	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814839&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814839&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-9-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	99930	60157860	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814840	SAMN13547141	96-9-S	96-9-Skin	539655	human skin metagenome	SRP237383	SRX7355503	SRR10678420	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814840&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814840&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	96-9-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	90832	54680864	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814842	SAMN13547142	97-1-A	97-1-Air	539655	human skin metagenome	SRP237383	SRX7355505	SRR10678418	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814842&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814842&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-1-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	86055	51805110	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814843	SAMN13547143	97-1-C	97-1-Crib	539655	human skin metagenome	SRP237383	SRX7355506	SRR10678417	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814843&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814843&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-1-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	128093	77111986	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814846	SAMN13547144	97-1-S	97-1-Skin	539655	human skin metagenome	SRP237383	SRX7355507	SRR10678416	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814846&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814846&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-1-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	110584	66571568	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814847	SAMN13547145	97-2-A	97-2-Air	539655	human skin metagenome	SRP237383	SRX7355508	SRR10678415	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814847&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814847&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-2-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	87892	52910984	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814845	SAMN13547146	97-2-C	97-2-Crib	539655	human skin metagenome	SRP237383	SRX7355509	SRR10678414	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814845&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814845&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-2-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	99642	59984484	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814844	SAMN13547147	97-2-S	97-2-Skin	539655	human skin metagenome	SRP237383	SRX7355510	SRR10678413	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814844&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814844&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-2-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	68926	41493452	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814848	SAMN13547148	97-3-A	97-3-Air	539655	human skin metagenome	SRP237383	SRX7355511	SRR10678412	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814848&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814848&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-3-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	66779	40200958	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814849	SAMN13547149	97-3-C	97-3-Crib	539655	human skin metagenome	SRP237383	SRX7355512	SRR10678411	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814849&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814849&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-3-C	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	102892	61940984	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814850	SAMN13547150	97-3-S	97-3-Skin	539655	human skin metagenome	SRP237383	SRX7355513	SRR10678410	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814850&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814850&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-3-S	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	75114	45218628	2021-01-04	2021-01-04
NCBI	pda|jordanr	SRS5814851	SAMN13547151	97-4-A	97-4-Air	539655	human skin metagenome	SRP237383	SRX7355514	SRR10678409	SRA1011167	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814851&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS5814851&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	97-4-A	not applicable	human-associated habitat [ENVO:00009003]	human skin [MVC:0000460]	not applicable	USA:Florida,Gainesville	Homo sapiens	not applicable	MIGS/MIMS/MIMARKS.human-skin	79461	47835522	2021-01-04	2021-01-04
