	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
36	ERR4233720	ERP120819	SAMEA6646916	ERS4406412	ERX4192990	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	87367	52564554	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:284-8	ena-RUN-LIED-11-06-2020-15:27:50:284-8	14397255;22772249	b4b1cb5232f97b2a0a667fb60a9739cf;f3375006f1a8e38482e59841518ca877	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/000/ERR4233720/ERR4233720_2.fastq.gz	17550803;25328399	c2868891946d508a6ee481a6b477f24d;231036477046bf6c5f0bdb3cf0afd05b	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233720/S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233720/S14_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233720/S14_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233720/S14_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233720/S14_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233720/S14_R2_001.fastq.gz	FASTQ;FASTQ	38547451	a40574fdec1bcc1f1b8ed37879581251	ftp.sra.ebi.ac.uk/vol1/err/ERR423/000/ERR4233720	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/000/ERR4233720	ftp.sra.ebi.ac.uk/vol1/err/ERR423/000/ERR4233720	TNM_014		Toenail Mycobiome ITS2		2020-06-11
37	ERR4233728	ERP120819	SAMEA6646925	ERS4406420	ERX4192998	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	135143	81313821	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:284-16	ena-RUN-LIED-11-06-2020-15:27:50:284-16	25170121;35787505	929f3ca46b1b8a400ed914b8077d331c;df882bfd4340f20655e3ea04301d039b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/008/ERR4233728/ERR4233728_2.fastq.gz	28623597;38733310	b0e2d70e71e0401303968661fa95c286;902554b35b30ab6af2e9b9abc9875b55	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233728/S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233728/S23_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233728/S23_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233728/S23_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233728/S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233728/S23_R2_001.fastq.gz	FASTQ;FASTQ	60390373	e790cae0ae908528b66ec4e5c2dbe1ce	ftp.sra.ebi.ac.uk/vol1/err/ERR423/008/ERR4233728	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/008/ERR4233728	ftp.sra.ebi.ac.uk/vol1/err/ERR423/008/ERR4233728	TNM_023		Toenail Mycobiome ITS2		2020-06-11
38	ERR4233729	ERP120819	SAMEA6646926	ERS4406421	ERX4192999	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	278888	167700951	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:284-17	ena-RUN-LIED-11-06-2020-15:27:50:284-17	44182658;70533800	9770a29d72d81dc10396005a12225101;53227205eac2a0f8fc790b826fdb4b56	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/009/ERR4233729/ERR4233729_2.fastq.gz	52761808;78195493	5d4df863e8244a77f84366bb7a5b76d0;a7ecd6e0c443dba55702ca2d33b7b7ca	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233729/S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233729/S25_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233729/S25_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233729/S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233729/S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233729/S25_R2_001.fastq.gz	FASTQ;FASTQ	121641753	18822d002ebc52a7855faf585ebae0d0	ftp.sra.ebi.ac.uk/vol1/err/ERR423/009/ERR4233729	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/009/ERR4233729	ftp.sra.ebi.ac.uk/vol1/err/ERR423/009/ERR4233729	TNM_025		Toenail Mycobiome ITS2		2020-06-11
39	ERR4233737	ERP120819	SAMEA6646934	ERS4406429	ERX4193007	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	156696	93906299	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-25	ena-RUN-LIED-11-06-2020-15:27:50:285-25	34469489;43137760	efdd1e8a4fe915b3e7175fcd4b7862ec;e03c0e3c76062b24b14ec153ca3afc87	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4233737/ERR4233737_2.fastq.gz	36942601;45513443	238581981026732370e2ec76297d88a7;d572a105f73934e55d9f2f8363220dbe	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233737/S39_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233737/S39_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233737/S39_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233737/S39_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233737/S39_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233737/S39_R2_001.fastq.gz	FASTQ;FASTQ	70609758	966cd9aabe33f79d2de487ba6ff842bc	ftp.sra.ebi.ac.uk/vol1/err/ERR423/007/ERR4233737	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/007/ERR4233737	ftp.sra.ebi.ac.uk/vol1/err/ERR423/007/ERR4233737	TNM_039		Toenail Mycobiome ITS2		2020-06-11
40	ERR4233743	ERP120819	SAMEA6646940	ERS4406435	ERX4193013	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	53757	32298581	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-31	ena-RUN-LIED-11-06-2020-15:27:50:285-31	8625399;14012201	23e5d3ac9788d9a2e4e2434a0a1b2ab4;f2dc8a8bb74a7932af48aef65a28f5cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233743/ERR4233743_2.fastq.gz	9617510;15067212	89921ba21a5e740de205b13cfabc9379;86f2c68e1ab5a552d572568ffeadcfcf	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233743/S50_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233743/S50_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233743/S50_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233743/S50_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233743/S50_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233743/S50_R2_001.fastq.gz	FASTQ;FASTQ	24311946	c7163ed03edd6ddb72621e79fa9b8b29	ftp.sra.ebi.ac.uk/vol1/err/ERR423/003/ERR4233743	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/003/ERR4233743	ftp.sra.ebi.ac.uk/vol1/err/ERR423/003/ERR4233743	TNM_050		Toenail Mycobiome ITS2		2020-06-11
41	ERR4233746	ERP120819	SAMEA6646943	ERS4406438	ERX4193016	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	106222	63923885	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-34	ena-RUN-LIED-11-06-2020-15:27:50:285-34	16942187;27012975	cff494552637c11e3ee20968fd61c159;ba7497c1dd431d9373409227eaf75eba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4233746/ERR4233746_2.fastq.gz	20106818;29871955	f5135320c9a6039d98e7349a6e40b0f7;62d481a423e4d1a6b28994af9543e70d	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233746/S54_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233746/S54_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233746/S54_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233746/S54_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233746/S54_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233746/S54_R2_001.fastq.gz	FASTQ;FASTQ	46882655	065e5715b64ece3184af289fc3acad3f	ftp.sra.ebi.ac.uk/vol1/err/ERR423/006/ERR4233746	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/006/ERR4233746	ftp.sra.ebi.ac.uk/vol1/err/ERR423/006/ERR4233746	TNM_054		Toenail Mycobiome ITS2		2020-06-11
42	ERR4233752	ERP120819	SAMEA6646955	ERS4406450	ERX4193022	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	34751	20902431	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-40	ena-RUN-LIED-11-06-2020-15:27:50:285-40	7332752;9487705	ad4521d9b8317245b66e8c7c4dc9d501;feb9d30f84448e2a006e07a31d715b0b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4233752/ERR4233752_2.fastq.gz	8196279;10196747	0c0569e12c55d54060328760c23a8196;02626452c47b1b6cb5aed2419969a864	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233752/S63_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233752/S63_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233752/S63_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233752/S63_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233752/S63_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233752/S63_R2_001.fastq.gz	FASTQ;FASTQ	15835293	9576ca47a85c89044d0e7f61b63d21d2	ftp.sra.ebi.ac.uk/vol1/err/ERR423/002/ERR4233752	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/002/ERR4233752	ftp.sra.ebi.ac.uk/vol1/err/ERR423/002/ERR4233752	TNM_063		Toenail Mycobiome ITS2		2020-06-11
43	ERR4233753	ERP120819	SAMEA6646956	ERS4406451	ERX4193023	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	17050	10253420	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-41	ena-RUN-LIED-11-06-2020-15:27:50:285-41	3939903;4703315	241b8f27d4e9cf001e06bcfde7be7e3d;d5a2a16b5a9610a845b009ea56b0dd17	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4233753/ERR4233753_2.fastq.gz	4153159;4903196	3ae00c8f2be376514d0d69d16f55f413;68407d1ad69494de4918e99ce06e5716	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233753/S64_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233753/S64_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233753/S64_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233753/S64_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233753/S64_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233753/S64_R2_001.fastq.gz	FASTQ;FASTQ	7765065	5bce002c705a03b5a798a62ff1f8d5f2	ftp.sra.ebi.ac.uk/vol1/err/ERR423/003/ERR4233753	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/003/ERR4233753	ftp.sra.ebi.ac.uk/vol1/err/ERR423/003/ERR4233753	TNM_064		Toenail Mycobiome ITS2		2020-06-11
44	ERR4233754	ERP120819	SAMEA6646948	ERS4406443	ERX4193024	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	2655	1597642	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-42	ena-RUN-LIED-11-06-2020-15:27:50:285-42	602674;756591	7e91a721fe1cf975405db97178346731;b73d247ff971379593dd0607ed867b9a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4233754/ERR4233754_2.fastq.gz	659913;801985	86ad97655d9bb6bea9e3985a69f4e770;c6aa6a71c78ee640d9e6f88b3833fd99	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233754/S66_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233754/S66_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233754/S66_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233754/S66_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233754/S66_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233754/S66_R2_001.fastq.gz	FASTQ;FASTQ	1305263	ea8248a12526490be69a95dfde275bef	ftp.sra.ebi.ac.uk/vol1/err/ERR423/004/ERR4233754	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/004/ERR4233754	ftp.sra.ebi.ac.uk/vol1/err/ERR423/004/ERR4233754	TNM_066		Toenail Mycobiome ITS2		2020-06-11
45	ERR4233755	ERP120819	SAMEA6646949	ERS4406444	ERX4193025	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	168379	101164010	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-43	ena-RUN-LIED-11-06-2020-15:27:50:285-43	24446723;41079550	6280eabac22d8b13d64d518cd719bfd4;13521ec6225db274c26d7ce3d450a92b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4233755/ERR4233755_2.fastq.gz	25993099;43575331	1c71a2ef7cb082666ce96bdc7e96c7a2;b2f8a70ec77877ebde96ffd6b43d3e8e	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233755/S70_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233755/S70_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233755/S70_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233755/S70_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233755/S70_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233755/S70_R2_001.fastq.gz	FASTQ;FASTQ	72900902	65be0e83b63d8906fead7d97a2eccf05	ftp.sra.ebi.ac.uk/vol1/err/ERR423/005/ERR4233755	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/005/ERR4233755	ftp.sra.ebi.ac.uk/vol1/err/ERR423/005/ERR4233755	TNM_070		Toenail Mycobiome ITS2		2020-06-11
46	ERR4233761	ERP120819	SAMEA6646961	ERS4406456	ERX4193031	PRJEB37496	ERA2689918	5551	Trichophyton rubrum	ILLUMINA	Illumina HiSeq 1000	Fungi_ITS2	200.0	PAIRED	RNA-Seq	METAGENOMIC	PCR	77555	46658809	LIED	2020-09-15	2020-06-11	Illumina HiSeq 1000 paired end sequencing	Landscape of fungal diversity in healthy nails and onychomycosis	ena-STUDY-LIED-26-03-2020-10:49:36:198-18	ena-EXPERIMENT-LIED-11-06-2020-15:27:50:285-49	ena-RUN-LIED-11-06-2020-15:27:50:285-49	15113764;21190122	71d69ab2323e5992df4e7a6324a750a7;28e991bb3ac61283db3e497cad2b09bf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4233761/ERR4233761_2.fastq.gz	17542427;22918649	ab2b2fe1425ab24c1d45188d7369cd25;cd21c588f1345abc18bf8e8a815e7383	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233761/S77_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233761/S77_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233761/S77_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR423/ERR4233761/S77_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233761/S77_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4233761/S77_R2_001.fastq.gz	FASTQ;FASTQ	35139036	8dd6e73a66c430b8da2d85326ca218d1	ftp.sra.ebi.ac.uk/vol1/err/ERR423/001/ERR4233761	fasp.sra.ebi.ac.uk:/vol1/err/ERR423/001/ERR4233761	ftp.sra.ebi.ac.uk/vol1/err/ERR423/001/ERR4233761	TNM_077		Toenail Mycobiome ITS2		2020-06-11
