broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	library_name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	BioSampleModel	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	DESCRIPTION
NCBI	pda|conlans	SRS3897498	SAMN10173371	VRNA_195	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823650	SRR7992555-SRR7992557	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897498&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897498&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_195	2015-01-21	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1326129	334184508	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897658	SAMN10173372	VRNA_214	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823831	SRR7992789-SRR7992791	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897658&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897658&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_214	2015-01-21	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	20191553	5088271356	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897527	SAMN10173373	VRNA_052	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823680	SRR7992614-SRR7992617	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897527&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897527&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_052	2015-01-16	human skin	Ac/Pc/Ic	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	22297720	5619025440	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897539	SAMN10173374	VRNA_099	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823692	SRR7992644-SRR7992645	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897539&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897539&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_099	2015-01-16	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	5947514	1498773528	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897499	SAMN10173375	VRNA_196	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823651	SRR7992558-SRR7992560	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897499&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897499&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_196	2015-01-16	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	9230828	2326168656	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897659	SAMN10173376	VRNA_215	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823832	SRR7992792-SRR7992794	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897659&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897659&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_215	2015-01-16	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	20331625	5123569500	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897540	SAMN10173377	VRNA_100	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823693	SRR7992646-SRR7992647	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897540&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897540&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_100	2015-02-17	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	10761685	2711944620	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897500	SAMN10173378	VRNA_197	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823652	SRR7992561-SRR7992563	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897500&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897500&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_197	2015-02-17	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1717513	432813276	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897660	SAMN10173379	VRNA_216	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823833	SRR7992795-SRR7992797	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897660&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897660&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_216	2015-02-17	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6573450	1656509400	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897661	SAMN10173380	VRNA_217	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823834	SRR7992798-SRR7992800	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897661&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897661&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_217	2015-02-17	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	19234136	4847002272	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897528	SAMN10173381	VRNA_054	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823681	SRR7992618-SRR7992621	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897528&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897528&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_054	2015-03-12	human skin	Ac/Pc/Ic	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	53800915	13557830580	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897541	SAMN10173382	VRNA_101	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823694	SRR7992648-SRR7992649	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897541&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897541&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_101	2015-03-12	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	10965780	2763376560	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897501	SAMN10173383	VRNA_198	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823653	SRR7992564-SRR7992566	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897501&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897501&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_198	2015-03-12	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	21425224	5399156448	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897662	SAMN10173384	VRNA_218	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823835	SRR7992801-SRR7992803	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897662&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897662&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_218	2015-03-12	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	18193117	4584665484	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897307	SAMN10173385	VRNA_011	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823438	SRR7992301-SRR7992302	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897307&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897307&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_011	2015-04-27	human skin	foot	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	21064618	5308283736	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897306	SAMN10173386	VRNA_012014-1	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823439	SRR7992303-SRR7992304	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897306&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897306&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_012	2015-04-27	human skin	Ac/Pc/Ic	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2095989	528189228	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897311	SAMN10173387	VRNA_012014-2	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823441	SRR7992307-SRR7992308	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897311&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897311&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_014	2015-04-27	human skin	Ac/Pc/Ic	Ss/Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3374238	850307976	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897309	SAMN10173388	VRNA_013016-1	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823440	SRR7992305-SRR7992306	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897309&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897309&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_013	2015-04-27	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1711376	431266752	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897312	SAMN10173389	VRNA_013016-2	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823443	SRR7992311-SRR7992312	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897312&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897312&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_016	2015-04-27	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	674215	169902180	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897310	SAMN10173390	VRNA_015	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823442	SRR7992309-SRR7992310	SRA791369	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897310&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897310&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_015	2015-04-27	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6789321	1710908892	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897529	SAMN10173391	VRNA_056	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823682	SRR7992622-SRR7992623	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897529&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897529&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_056	2015-05-07	human skin	Ac/Pc/Ic	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6380779	1607956308	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897542	SAMN10173392	VRNA_102	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823695	SRR7992650-SRR7992651	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897542&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897542&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_102	2015-05-07	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1125350	283588200	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897502	SAMN10173393	VRNA_199	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823654	SRR7992567-SRR7992568	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897502&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897502&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_199	2015-05-07	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4337979	1093170708	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897663	SAMN10173394	VRNA_219	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823836	SRR7992804-SRR7992806	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897663&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897663&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_219	2015-05-07	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	18513395	4665375540	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897530	SAMN10173395	VRNA_058	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823683	SRR7992624-SRR7992625	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897530&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897530&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_058	2015-10-05	human skin	Ac/Pc/Ic	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	9193042	2316646584	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897544	SAMN10173396	VRNA_103	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823696	SRR7992652-SRR7992653	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897544&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897544&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_103	2015-10-05	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3593260	905501520	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897503	SAMN10173397	VRNA_200	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823655	SRR7992569-SRR7992571	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897503&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897503&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_200	2015-10-05	human skin	Head	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	1638994	413026488	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897664	SAMN10173398	VRNA_220	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823837	SRR7992807-SRR7992808	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897664&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897664&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_220	2015-10-05	human skin	foot	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	23595160	5945980320	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897531	SAMN10173399	VRNA_060	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823684	SRR7992626-SRR7992629	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897531&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897531&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_060	2015-11-23	human skin	Ac/Pc/Ic	Ss	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4258201	1073066652	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897543	SAMN10173400	VRNA_104	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823697	SRR7992654-SRR7992655	SRA791471	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897543&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897543&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_104	2015-11-23	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	213569	53819388	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897504	SAMN10173401	VRNA_201	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823656	SRR7992572-SRR7992573	SRA791469	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897504&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897504&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_201	2015-11-23	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	2377841	599215932	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897665	SAMN10173402	VRNA_221	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823838	SRR7992809-SRR7992810	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897665&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897665&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_221	2015-11-23	human skin	foot	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	29223882	7364418264	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897672	SAMN10173403	VRNA_244	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823845	SRR7992826-SRR7992829	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897672&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897672&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_244	2016-11-02	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	4064639	1024289028	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897913	SAMN10173404	VRNA_255	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4824193	SRR7993200-SRR7993202	SRA791631	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897913&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897913&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_255	2016-11-02	human skin	Ac/Pc/Ic	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	19231363	4846303476	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897914	SAMN10173405	VRNA_256	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4824194	SRR7993203-SRR7993206	SRA791631	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897914&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897914&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_256	2016-11-02	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	6175330	1556183160	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897915	SAMN10173406	VRNA_257	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4824195	SRR7993207-SRR7993209	SRA791631	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897915&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897915&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_257	2016-11-02	human skin	foot	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	25851072	6514470144	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897673	SAMN10173407	VRNA_245	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4823846	SRR7992830-SRR7992833	SRA791499	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897673&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897673&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_245	2016-11-01	human skin	N	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	3423469	862714188	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897916	SAMN10173408	VRNA_259	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4824196	SRR7993210-SRR7993213	SRA791631	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897916&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897916&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_259	2016-11-01	human skin	Ac/Pc/Ic	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	24406881	6150534012	2018-10-11	2018-10-11	library constructed from cDNA
NCBI	pda|conlans	SRS3897917	SAMN10173409	VRNA_260	human skin metagenome	539655	human skin metagenome	SRP157584	SRX4824197	SRR7993214-SRR7993218	SRA791631	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897917&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS3897917&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	VRNA_260	2016-11-01	human skin	Head	Sw	USA	Homo sapiens	38.984652 N 77.094709 W	MIGS/MIMS/MIMARKS.human-skin	20224186	5096494872	2018-10-11	2018-10-11	library constructed from cDNA
